"","Cell.line","baseline","treatment"
"2038","1531",NA,NA
"2039","1531",NA,NA
"2040","1531",NA,NA
"2041","1531",NA,NA
"2042","1531",NA,NA
"2043","1531",NA,NA
"2044","1531",NA,NA
"2045","1531",NA,NA
"2046","1531",NA,NA
"2047","1531",NA,NA
"2048","1531",NA,NA
"2049","1531",NA,NA
"2050","1531",NA,NA
"2051","1531",NA,NA
"2052","1531",NA,NA
"2053","1531",NA,NA
"2054","1531",NA,NA
"2055","1531",NA,NA
"2056","1531",NA,NA
"2057","1531",NA,NA
"2058","1531",NA,NA
"2059","1531",NA,NA
"2060","1531",NA,NA
"2061","1531",NA,NA
"2062","1531",NA,NA
"2063","1531",NA,NA
"2064","1531",NA,NA
"2065","1531",NA,NA
"2066","1531",NA,NA
"2067","1531",NA,NA
"2068","1531",NA,NA
"2069","1531",2.188952389,2.528406828
"2070","1531",2.077898921,2.443278805
"2071","1531",2.066587213,2.466943786
"2072","1531",2.152952282,2.554208671
"2073","1531",2.004010567,2.247539118
"2074","1531",2.118216302,2.410819915
"2075","1531",2.121480955,2.228653742
"2076","1531",2.295604121,2.638036984
"2077","1531",2.099668951,2.626401138
"2078","1531",2.347124445,2.525452144
"2079","1531",2.111523329,2.444064865
"2080","1531",2.131223329,2.572587198
"2081","1531",2.22271896,2.479391428
"2082","1531",2.113710289,2.455017781
"2083","1531",2.013034183,2.441564164
"2084","1531",2.131232021,2.511094069
"2085","1531",2.164260521,2.483739403
"2086","1531",2.11822358,2.607188672
"2087","1531",NA,NA
"2088","1531",NA,NA
"2089","1531",NA,NA
"2090","1531",NA,NA
"2091","1531",NA,NA
"2092","1531",NA,NA
"2093","1531",NA,NA
"2094","1531",NA,NA
"2095","1531",NA,NA
"2096","1531",NA,NA
"2097","1531",NA,NA
"2098","1531",NA,NA
"2099","1531",NA,NA
"2100","1531",NA,NA
"2101","1531",NA,NA
"2102","1531",NA,NA
"2103","1531",NA,NA
"2104","1531",NA,NA
"2105","1531",NA,NA
"2106","1531",NA,NA
"2107","1531",NA,NA
"2108","1531",NA,NA
"2109","1531",NA,NA
"2110","1531",NA,NA
"2111","1531",NA,NA
"2112","1531",NA,NA
"2113","1531",NA,NA
"2114","1531",NA,NA
"2115","1531",NA,NA
"2116","1531",NA,NA
"2117","1531",NA,NA
"2118","1531",NA,NA
"2119","1531",NA,NA
"2120","1531",NA,NA
"2121","1531",NA,NA
"2122","1531",NA,NA
"2123","1531",NA,NA
"2124","1531",NA,NA
"2125","1531",NA,NA
"2126","1531",NA,NA
"2127","1531",NA,NA
"2128","1531",NA,NA
"2129","1531",NA,NA
"2130","1531",NA,NA
"2131","1531",NA,NA
"2132","1531",NA,NA
"2133","1531",NA,NA
"2134","1531",NA,NA
"2135","1531",NA,NA
"2136","1531",NA,NA
"2137","1531",NA,NA
"2138","1531",NA,NA
"2139","1531",NA,NA
"2140","1531",NA,NA
"2141","1531",NA,NA
"2142","1531",NA,NA
"2143","1531",NA,NA
"2144","1531",NA,NA
"2145","1531",NA,NA
"2146","1531",NA,NA
"2147","1531",NA,NA
"2148","1531",NA,NA
"2149","1531",NA,NA
"2150","1531",NA,NA
"2151","1531",NA,NA
"2152","1531",NA,NA
"2153","1531",NA,NA
"2154","1531",NA,NA
"2155","1531",NA,NA
"2156","1531",NA,NA
"2157","1531",NA,NA
"2158","1531",NA,NA
"2159","1531",NA,NA
"2160","1531",NA,NA
"2161","1531",NA,NA
"2162","1531",NA,NA
"2163","1535",1.826242155,1.852966168
"2164","1535",1.973879293,1.890712003
"2165","1535",1.898154129,1.962579804
"2166","1535",1.84727088,1.69712014
"2167","1535",1.917067263,1.948141635
"2168","1535",1.895544973,2.049795146
"2169","1535",2.017518482,1.82358534
"2170","1535",1.855426946,1.953089229
"2171","1535",1.837772571,1.857774755
"2172","1535",1.84010021,1.867982546
"2173","1535",1.713541557,1.860883426
"2174","1535",1.948816541,1.909593214
"2175","1535",1.8902312,1.845893464
"2176","1535",1.837018162,1.844438183
"2177","1535",1.812956605,2.065850783
"2178","1535",1.873728917,1.838147895
"2179","1535",1.844392525,1.963283802
"2180","1535",1.103381345,1.968111821
"2181","1535",NA,NA
"2182","1535",NA,NA
"2183","1535",NA,NA
"2184","1535",NA,NA
"2185","1535",NA,NA
"2186","1535",NA,NA
"2187","1535",NA,NA
"2188","1535",NA,NA
"2189","1535",NA,NA
"2190","1535",NA,NA
"2191","1535",NA,NA
"2192","1535",NA,NA
"2193","1535",NA,NA
"2194","1535",NA,NA
"2195","1535",NA,NA
"2196","1535",NA,NA
"2197","1535",NA,NA
"2198","1535",NA,NA
"2199","1535",NA,NA
"2200","1535",NA,NA
"2201","1535",NA,NA
"2202","1535",NA,NA
"2203","1535",NA,NA
"2204","1535",NA,NA
"2205","1535",NA,NA
"2206","1535",NA,NA
"2207","1535",NA,NA
"2208","1535",NA,NA
"2209","1535",NA,NA
"2210","1535",NA,NA
"2211","1535",NA,NA
"2212","1535",NA,NA
"2213","1535",NA,NA
"2214","1535",NA,NA
"2215","1535",NA,NA
"2216","1535",NA,NA
"2217","1535",NA,NA
"2218","1535",NA,NA
"2219","1535",NA,NA
"2220","1535",NA,NA
"2221","1535",NA,NA
"2222","1535",NA,NA
"2223","1535",NA,NA
"2224","1535",NA,NA
"2225","1535",NA,NA
"2226","1535",NA,NA
"2227","1535",NA,NA
"2228","1535",NA,NA
"2229","1535",NA,NA
"2230","1535",NA,NA
"2231","1535",NA,NA
"2232","1535",NA,NA
"2233","1535",NA,NA
"2234","1535",NA,NA
"2235","1535",NA,NA
"2236","1535",NA,NA
"2237","1535",NA,NA
"2238","1535",NA,NA
"2239","1535",NA,NA
"2240","1535",NA,NA
"2241","1535",NA,NA
"2242","1535",NA,NA
"2243","1535",NA,NA
"2244","1535",NA,NA
"2245","1535",NA,NA
"2246","1535",NA,NA
"2247","1535",NA,NA
"2248","1535",NA,NA
"2249","1535",NA,NA
"2250","1535",NA,NA
"2251","1535",NA,NA
"2252","1535",NA,NA
"2253","1535",NA,NA
"2254","1535",NA,NA
"2255","1535",NA,NA
"2256","1535",NA,NA
"2257","1535",1.903997155,1.852675063
"2258","1535",1.81076179,1.93455207
"2259","1535",1.815038909,1.877502968
"2260","1535",1.739595338,1.362403111
"2261","1535",1.987570006,1.337547114
"2262","1535",1.603342047,2.029464287
"2263","1535",1.894494666,1.890384445
"2264","1535",1.812745377,2.034181255
"2265","1535",1.748484646,1.754402221
"2266","1535",1.899189808,1.903731186
"2267","1535",1.906932195,1.964221274
"2268","1535",1.796816242,1.81483623
"2269","1535",1.696737642,2.042615539
"2270","1535",1.790438457,1.997294233
"2271","1535",1.806590943,2.014338222
"2272","1535",1.890934504,1.903679263
"2273","1535",1.829424664,1.890895519
"2274","1535",1.882064744,1.01617054
"2275","1535",NA,NA
"2276","1535",NA,NA
"2277","1535",NA,NA
"2278","1535",NA,NA
"2279","1535",NA,NA
"2280","1535",NA,NA
"2281","1535",NA,NA
"2282","1535",NA,NA
"2283","1535",NA,NA
"2284","1535",NA,NA
"2285","1535",NA,NA
"2286","1535",NA,NA
"2287","1535",NA,NA
"2288","1535",NA,NA
"2289","1535",NA,NA
"2290","1535",NA,NA
"2291","1535",NA,NA
"2292","1535",NA,NA
"2293","1535",NA,NA
"2294","1535",NA,NA
"2295","1535",NA,NA
"2296","1535",NA,NA
"2297","1535",NA,NA
"2298","1535",NA,NA
"2299","1535",NA,NA
"2300","1535",NA,NA
"2301","1535",NA,NA
"2302","1535",NA,NA
"2303","1535",NA,NA
"2304","1535",NA,NA
"2305","1535",NA,NA
"2306","1535",NA,NA
"2307","1535",NA,NA
"2308","1535",NA,NA
"2309","1535",NA,NA
"2310","1535",NA,NA
"2311","1535",NA,NA
"2312","1535",NA,NA
"2313","1535",NA,NA
"2314","1535",NA,NA
"2315","1535",NA,NA
"2316","1535",NA,NA
"2317","1535",NA,NA
"2318","1535",NA,NA
"2319","1535",NA,NA
"2320","1535",NA,NA
"2321","1535",NA,NA
"2322","1535",NA,NA
"2323","1535",NA,NA
"2324","1535",NA,NA
"2325","1535",NA,NA
"2326","1535",NA,NA
"2327","1535",NA,NA
"2328","1535",NA,NA
"2329","1535",NA,NA
"2330","1535",NA,NA
"2331","1535",NA,NA
"2332","1535",NA,NA
"2333","1535",NA,NA
"2334","1535",NA,NA
"2335","1535",NA,NA
"2336","1535",NA,NA
"2337","1535",NA,NA
"2338","1535",NA,NA
"2339","1535",NA,NA
"2340","1535",NA,NA
"2341","1535",NA,NA
"2342","1535",NA,NA
"2343","1535",NA,NA
"2344","1535",NA,NA
"2345","1535",NA,NA
"2346","1535",NA,NA
"2347","1535",NA,NA
"2348","1535",NA,NA
"2349","1535",NA,NA
"2350","1535",NA,NA
"2351","1535",1.817077948,1.987620107
"2352","1535",1.844636032,1.932780339
"2353","1535",1.789015944,1.853665648
"2354","1535",1.924968596,1.855280446
"2355","1535",1.789623654,1.946794993
"2356","1535",1.865288652,1.85723341
"2357","1535",1.942821378,1.91786577
"2358","1535",1.830218903,1.766759184
"2359","1535",1.983142451,1.710187356
"2360","1535",1.912695794,1.879536012
"2361","1535",1.801737481,1.970428939
"2362","1535",1.744034469,1.911393728
"2363","1535",1.65112336,2.121163821
"2364","1535",1.855582568,1.893379253
"2365","1535",1.715629996,2.004301068
"2366","1535",1.797190815,1.876247104
"2367","1535",1.835609294,2.038684317
"2368","1535",1.889749238,1.905618273
"2369","1535",NA,NA
"2370","1535",NA,NA
"2371","1535",NA,NA
"2372","1535",NA,NA
"2373","1535",NA,NA
"2374","1535",NA,NA
"2375","1535",NA,NA
"2376","1535",NA,NA
"2377","1535",NA,NA
"2378","1535",NA,NA
"2379","1535",NA,NA
"2380","1535",NA,NA
"2381","1535",NA,NA
"2382","1535",NA,NA
"2383","1535",NA,NA
"2384","1535",NA,NA
"2385","1535",NA,NA
"2386","1535",NA,NA
"2387","1535",NA,NA
"2388","1535",NA,NA
"2389","1535",NA,NA
"2390","1535",NA,NA
"2391","1535",NA,NA
"2392","1535",NA,NA
"2393","1535",NA,NA
"2394","1535",NA,NA
"2395","1535",NA,NA
"2396","1535",NA,NA
"2397","1535",NA,NA
"2398","1535",NA,NA
"2399","1535",NA,NA
"2400","1535",NA,NA
"2401","1535",NA,NA
"2402","1535",NA,NA
"2403","1535",NA,NA
"2404","1535",NA,NA
"2405","1535",NA,NA
"2406","1535",NA,NA
"2407","1535",NA,NA
"2408","1535",NA,NA
"2409","1535",NA,NA
"2410","1535",NA,NA
"2411","1535",NA,NA
"2412","1535",NA,NA
"2413","1535",NA,NA
"2414","1535",NA,NA
"2415","1535",NA,NA
"2416","1535",NA,NA
"2417","1535",NA,NA
"2418","1535",NA,NA
"2419","1535",NA,NA
"2420","1535",NA,NA
"2421","1535",NA,NA
"2422","1535",NA,NA
"2423","1535",NA,NA
"2424","1535",NA,NA
"2425","1535",NA,NA
"2426","1535",NA,NA
"2427","1535",NA,NA
"2428","1535",NA,NA
"2429","1535",NA,NA
"2430","1535",NA,NA
"2431","1535",NA,NA
"2432","1535",NA,NA
"2433","1535",NA,NA
"2434","1535",NA,NA
"2435","1535",NA,NA
"2436","1535",NA,NA
"2437","1535",NA,NA
"2438","1535",NA,NA
"2439","1535",NA,NA
"2440","1535",NA,NA
"2441","1535",NA,NA
"2442","1535",NA,NA
"2443","1535",NA,NA
"2444","1535",NA,NA
"2445","1535",1.859772816,1.898642921
"2446","1535",1.846352073,1.920258625
"2447","1535",1.929277012,1.91161437
"2448","1535",1.771835842,1.970873609
"2449","1535",1.832897815,1.876553548
"2450","1535",1.785661841,1.943861592
"2451","1535",1.869978244,1.97143631
"2452","1535",1.616249875,1.828213525
"2453","1535",1.876838394,1.903054265
"2454","1535",1.865586718,1.875570183
"2455","1535",1.84965304,1.865723508
"2456","1535",1.864671238,1.859860341
"2457","1535",1.743146005,1.928222494
"2458","1535",1.795288423,1.906302237
"2459","1535",1.780260229,1.933503351
"2460","1535",1.745449696,1.807236578
"2461","1535",1.865074627,1.844863777
"2462","1535",1.830323871,1.913719105
"2463","1535",NA,NA
"2464","1535",NA,NA
"2465","1535",NA,NA
"2466","1535",NA,NA
"2467","1535",NA,NA
"2468","1535",NA,NA
"2469","1535",NA,NA
"2470","1535",NA,NA
"2471","1535",NA,NA
"2472","1535",NA,NA
"2473","1535",NA,NA
"2474","1535",NA,NA
"2475","1535",NA,NA
"2476","1535",NA,NA
"2477","1535",NA,NA
"2478","1535",NA,NA
"2479","1535",NA,NA
"2480","1535",NA,NA
"2481","1535",NA,NA
"2482","1535",NA,NA
"2483","1535",NA,NA
"2484","1535",NA,NA
"2485","1535",NA,NA
"2486","1535",NA,NA
"2487","1535",NA,NA
"2488","1535",NA,NA
"2489","1535",NA,NA
"2490","1535",NA,NA
"2491","1535",NA,NA
"2492","1535",NA,NA
"2493","1535",NA,NA
"2494","1535",NA,NA
"2495","1535",NA,NA
"2496","1535",NA,NA
"2497","1535",NA,NA
"2498","1535",NA,NA
"2499","1535",NA,NA
"2500","1535",NA,NA
"2501","1535",NA,NA
"2502","1535",NA,NA
"2503","1535",NA,NA
"2504","1535",NA,NA
"2505","1535",NA,NA
"2506","1535",NA,NA
"2507","1535",NA,NA
"2508","1535",NA,NA
"2509","1535",NA,NA
"2510","1535",NA,NA
"2511","1535",NA,NA
"2512","1535",NA,NA
"2513","1535",NA,NA
"2514","1535",NA,NA
"2515","1535",NA,NA
"2516","1535",NA,NA
"2517","1535",NA,NA
"2518","1535",NA,NA
"2519","1535",NA,NA
"2520","1535",NA,NA
"2521","1535",NA,NA
"2522","1535",NA,NA
"2523","1535",NA,NA
"2524","1535",NA,NA
"2525","1535",NA,NA
"2526","1535",NA,NA
"2527","1535",NA,NA
"2528","1535",NA,NA
"2529","1535",NA,NA
"2530","1535",NA,NA
"2531","1535",NA,NA
"2532","1535",NA,NA
"2533","1535",NA,NA
"2534","1535",NA,NA
"2535","1535",NA,NA
"2536","1535",NA,NA
"2537","1535",NA,NA
"2538","1535",NA,NA
"2539","1565",2.014327774,2.332980543
"2540","1565",2.123583836,2.38414205
"2541","1565",2.060302053,2.195231627
"2542","1565",2.008319351,2.374137851
"2543","1565",1.892125667,4.541801125
"2544","1565",2.16141321,2.144937803
"2545","1565",1.992376401,2.361932924
"2546","1565",1.908833893,2.23139631
"2547","1565",1.861449418,2.141036729
"2548","1565",2.028273662,2.142234906
"2549","1565",1.936944346,2.272582615
"2550","1565",2.216234852,2.149599827
"2551","1565",2.18699323,2.226568549
"2552","1565",2.045532988,2.29033966
"2553","1565",2.134561115,2.345597919
"2554","1565",2.003893215,2.246495149
"2555","1565",2.006067223,2.368398966
"2556","1565",2.022947114,2.175385447
"2557","1565",NA,NA
"2558","1565",NA,NA
"2559","1565",NA,NA
"2560","1565",NA,NA
"2561","1565",NA,NA
"2562","1565",NA,NA
"2563","1565",NA,NA
"2564","1565",NA,NA
"2565","1565",NA,NA
"2566","1565",NA,NA
"2567","1565",NA,NA
"2568","1565",NA,NA
"2569","1565",NA,NA
"2570","1565",NA,NA
"2571","1565",NA,NA
"2572","1565",NA,NA
"2573","1565",NA,NA
"2574","1565",NA,NA
"2575","1565",NA,NA
"2576","1565",NA,NA
"2577","1565",NA,NA
"2578","1565",NA,NA
"2579","1565",NA,NA
"2580","1565",NA,NA
"2581","1565",NA,NA
"2582","1565",NA,NA
"2583","1565",NA,NA
"2584","1565",NA,NA
"2585","1565",NA,NA
"2586","1565",NA,NA
"2587","1565",NA,NA
"2588","1565",NA,NA
"2589","1565",NA,NA
"2590","1565",NA,NA
"2591","1565",NA,NA
"2592","1565",NA,NA
"2593","1565",NA,NA
"2594","1565",NA,NA
"2595","1565",NA,NA
"2596","1565",NA,NA
"2597","1565",NA,NA
"2598","1565",NA,NA
"2599","1565",NA,NA
"2600","1565",NA,NA
"2601","1565",NA,NA
"2602","1565",NA,NA
"2603","1565",NA,NA
"2604","1565",NA,NA
"2605","1565",NA,NA
"2606","1565",NA,NA
"2607","1565",NA,NA
"2608","1565",NA,NA
"2609","1565",NA,NA
"2610","1565",NA,NA
"2611","1565",NA,NA
"2612","1565",NA,NA
"2613","1565",NA,NA
"2614","1565",NA,NA
"2615","1565",NA,NA
"2616","1565",NA,NA
"2617","1565",NA,NA
"2618","1565",NA,NA
"2619","1565",NA,NA
"2620","1565",NA,NA
"2621","1565",NA,NA
"2622","1565",NA,NA
"2623","1565",NA,NA
"2624","1565",NA,NA
"2625","1565",NA,NA
"2626","1565",NA,NA
"2627","1565",NA,NA
"2628","1565",NA,NA
"2629","1565",NA,NA
"2630","1565",NA,NA
"2631","1565",NA,NA
"2632","1565",NA,NA
"2633","1565",2.182956361,2.198881907
"2634","1565",2.224159662,1.993099195
"2635","1565",2.093355711,2.190371457
"2636","1565",2.046385049,2.084057348
"2637","1565",1.843879745,2.223173579
"2638","1565",2.060265491,2.142677419
"2639","1565",2.061272313,2.098084022
"2640","1565",2.022338662,2.211379928
"2641","1565",2.030485161,2.282166364
"2642","1565",1.982161144,2.190481823
"2643","1565",2.047802648,2.240752932
"2644","1565",2.03031943,1.9968766
"2645","1565",2.04368545,2.24255693
"2646","1565",1.956883806,2.310468226
"2647","1565",2.082505565,2.351615975
"2648","1565",5.673176442,2.078864684
"2649","1565",2.223974133,2.266086511
"2650","1565",2.063211916,2.13458757
"2651","1565",NA,NA
"2652","1565",NA,NA
"2653","1565",NA,NA
"2654","1565",NA,NA
"2655","1565",NA,NA
"2656","1565",NA,NA
"2657","1565",NA,NA
"2658","1565",NA,NA
"2659","1565",NA,NA
"2660","1565",NA,NA
"2661","1565",NA,NA
"2662","1565",NA,NA
"2663","1565",NA,NA
"2664","1565",NA,NA
"2665","1565",NA,NA
"2666","1565",NA,NA
"2667","1565",NA,NA
"2668","1565",NA,NA
"2669","1565",NA,NA
"2670","1565",NA,NA
"2671","1565",NA,NA
"2672","1565",NA,NA
"2673","1565",NA,NA
"2674","1565",NA,NA
"2675","1565",NA,NA
"2676","1565",NA,NA
"2677","1565",NA,NA
"2678","1565",NA,NA
"2679","1565",NA,NA
"2680","1565",NA,NA
"2681","1565",NA,NA
"2682","1565",NA,NA
"2683","1565",NA,NA
"2684","1565",NA,NA
"2685","1565",NA,NA
"2686","1565",NA,NA
"2687","1565",NA,NA
"2688","1565",NA,NA
"2689","1565",NA,NA
"2690","1565",NA,NA
"2691","1565",NA,NA
"2692","1565",NA,NA
"2693","1565",NA,NA
"2694","1565",NA,NA
"2695","1565",NA,NA
"2696","1565",NA,NA
"2697","1565",NA,NA
"2698","1565",NA,NA
"2699","1565",NA,NA
"2700","1565",NA,NA
"2701","1565",NA,NA
"2702","1565",NA,NA
"2703","1565",NA,NA
"2704","1565",NA,NA
"2705","1565",NA,NA
"2706","1565",NA,NA
"2707","1565",NA,NA
"2708","1565",NA,NA
"2709","1565",NA,NA
"2710","1565",NA,NA
"2711","1565",NA,NA
"2712","1565",NA,NA
"2713","1565",NA,NA
"2714","1565",NA,NA
"2715","1565",NA,NA
"2716","1565",NA,NA
"2717","1565",NA,NA
"2718","1565",NA,NA
"2719","1565",NA,NA
"2720","1565",NA,NA
"2721","1565",NA,NA
"2722","1565",NA,NA
"2723","1565",NA,NA
"2724","1565",NA,NA
"2725","1565",NA,NA
"2726","1565",NA,NA
"2727","1565",1.937580027,2.20196709
"2728","1565",2.074649824,NA
"2729","1565",2.131946398,2.218961598
"2730","1565",2.087214297,NA
"2731","1565",1.991282276,2.131805769
"2732","1565",1.996819662,NA
"2733","1565",2.096916831,2.168428059
"2734","1565",1.998772638,NA
"2735","1565",1.968865229,2.308004352
"2736","1565",2.000505964,NA
"2737","1565",1.778727599,2.3015553
"2738","1565",2.034371432,NA
"2739","1565",2.12327701,NA
"2740","1565",2.091474844,2.284256544
"2741","1565",2.085913191,NA
"2742","1565",2.15066166,2.273199602
"2743","1565",2.027971023,NA
"2744","1565",1.986196328,2.427510497
"2745","1565",NA,NA
"2746","1565",NA,NA
"2747","1565",NA,NA
"2748","1565",NA,NA
"2749","1565",NA,NA
"2750","1565",NA,NA
"2751","1565",NA,NA
"2752","1565",NA,NA
"2753","1565",NA,NA
"2754","1565",NA,NA
"2755","1565",NA,NA
"2756","1565",NA,NA
"2757","1565",NA,NA
"2758","1565",NA,NA
"2759","1565",NA,NA
"2760","1565",NA,NA
"2761","1565",NA,NA
"2762","1565",NA,NA
"2763","1565",NA,NA
"2764","1565",NA,NA
"2765","1565",NA,NA
"2766","1565",NA,NA
"2767","1565",NA,NA
"2768","1565",NA,NA
"2769","1565",NA,NA
"2770","1565",NA,NA
"2771","1565",NA,NA
"2772","1565",NA,NA
"2773","1565",NA,NA
"2774","1565",NA,NA
"2775","1565",NA,NA
"2776","1565",NA,NA
"2777","1565",NA,NA
"2778","1565",NA,NA
"2779","1565",NA,NA
"2780","1565",NA,NA
"2781","1565",NA,NA
"2782","1565",NA,NA
"2783","1565",NA,NA
"2784","1565",NA,NA
"2785","1565",NA,NA
"2786","1565",NA,NA
"2787","1565",NA,NA
"2788","1565",NA,NA
"2789","1565",NA,NA
"2790","1565",NA,NA
"2791","1565",NA,NA
"2792","1565",NA,NA
"2793","1565",NA,NA
"2794","1565",NA,NA
"2795","1565",NA,NA
"2796","1565",NA,NA
"2797","1565",NA,NA
"2798","1565",NA,NA
"2799","1565",NA,NA
"2800","1565",NA,NA
"2801","1565",NA,NA
"2802","1565",NA,NA
"2803","1565",NA,NA
"2804","1565",NA,NA
"2805","1565",NA,NA
"2806","1565",NA,NA
"2807","1565",NA,NA
"2808","1565",NA,NA
"2809","1565",NA,NA
"2810","1565",NA,NA
"2811","1565",NA,NA
"2812","1565",NA,NA
"2813","1565",NA,NA
"2814","1565",NA,NA
"2815","1565",NA,NA
"2816","1565",NA,NA
"2817","1565",NA,NA
"2818","1565",NA,NA
"2819","1565",NA,NA
"2820","1565",NA,NA
"2821","1565",1.92084424,2.123780344
"2822","1565",NA,2.343525393
"2823","1565",1.932961635,2.120100632
"2824","1565",NA,2.292843712
"2825","1565",1.981140885,2.263415601
"2826","1565",NA,2.239154661
"2827","1565",2.084278942,2.221583761
"2828","1565",NA,2.386529966
"2829","1565",2.065994197,2.070043802
"2830","1565",NA,2.063281868
"2831","1565",1.950418038,2.152390278
"2832","1565",NA,2.102263636
"2833","1565",NA,2.433785601
"2834","1565",1.903069162,2.425827527
"2835","1565",NA,2.24912708
"2836","1565",2.011738825,2.289518153
"2837","1565",NA,2.173373211
"2838","1565",1.940844854,2.196458171
"2839","1565",NA,NA
"2840","1565",NA,NA
"2841","1565",NA,NA
"2842","1565",NA,NA
"2843","1565",NA,NA
"2844","1565",NA,NA
"2845","1565",NA,NA
"2846","1565",NA,NA
"2847","1565",NA,NA
"2848","1565",NA,NA
"2849","1565",NA,NA
"2850","1565",NA,NA
"2851","1565",NA,NA
"2852","1565",NA,NA
"2853","1565",NA,NA
"2854","1565",NA,NA
"2855","1565",NA,NA
"2856","1565",NA,NA
"2857","1565",NA,NA
"2858","1565",NA,NA
"2859","1565",NA,NA
"2860","1565",NA,NA
"2861","1565",NA,NA
"2862","1565",NA,NA
"2863","1565",NA,NA
"2864","1565",NA,NA
"2865","1565",NA,NA
"2866","1565",NA,NA
"2867","1565",NA,NA
"2868","1565",NA,NA
"2869","1565",NA,NA
"2870","1565",NA,NA
"2871","1565",NA,NA
"2872","1565",NA,NA
"2873","1565",NA,NA
"2874","1565",NA,NA
"2875","1565",NA,NA
"2876","1565",NA,NA
"2877","1565",NA,NA
"2878","1565",NA,NA
"2879","1565",NA,NA
"2880","1565",NA,NA
"2881","1565",NA,NA
"2882","1565",NA,NA
"2883","1565",NA,NA
"2884","1565",NA,NA
"2885","1565",NA,NA
"2886","1565",NA,NA
"2887","1565",NA,NA
"2888","1565",NA,NA
"2889","1565",NA,NA
"2890","1565",NA,NA
"2891","1565",NA,NA
"2892","1565",NA,NA
"2893","1565",NA,NA
"2894","1565",NA,NA
"2895","1565",NA,NA
"2896","1565",NA,NA
"2897","1565",NA,NA
"2898","1565",NA,NA
"2899","1565",NA,NA
"2900","1565",NA,NA
"2901","1565",NA,NA
"2902","1565",NA,NA
"2903","1565",NA,NA
"2904","1565",NA,NA
"2905","1565",NA,NA
"2906","1565",NA,NA
"2907","1565",NA,NA
"2908","1565",NA,NA
"2909","1565",NA,NA
"2910","1565",NA,NA
"2911","1565",NA,NA
"2912","1565",NA,NA
"2913","1565",NA,NA
"2914","1565",NA,NA
"2915","20032",1.915564107,2.04978779
"2916","20032",1.753087256,1.930276912
"2917","20032",1.866480579,2.056459686
"2918","20032",1.921869612,1.930076083
"2919","20032",1.855134266,2.202330483
"2920","20032",1.904475735,2.070179267
"2921","20032",1.794080617,2.065558014
"2922","20032",1.895988296,2.026397011
"2923","20032",1.722972131,1.834846882
"2924","20032",1.838559682,1.916547158
"2925","20032",1.817887792,1.918426718
"2926","20032",1.727674932,2.003167892
"2927","20032",1.764824733,2.15729282
"2928","20032",1.756776603,2.267080985
"2929","20032",1.816944302,2.314748813
"2930","20032",1.769039865,2.123978655
"2931","20032",1.688425784,2.086182617
"2932","20032",1.775032713,2.082613854
"2933","20032",NA,NA
"2934","20032",NA,NA
"2935","20032",NA,NA
"2936","20032",NA,NA
"2937","20032",NA,NA
"2938","20032",NA,NA
"2939","20032",NA,NA
"2940","20032",NA,NA
"2941","20032",NA,NA
"2942","20032",NA,NA
"2943","20032",NA,NA
"2944","20032",NA,NA
"2945","20032",NA,NA
"2946","20032",NA,NA
"2947","20032",NA,NA
"2948","20032",NA,NA
"2949","20032",NA,NA
"2950","20032",NA,NA
"2951","20032",NA,NA
"2952","20032",NA,NA
"2953","20032",NA,NA
"2954","20032",NA,NA
"2955","20032",NA,NA
"2956","20032",NA,NA
"2957","20032",NA,NA
"2958","20032",NA,NA
"2959","20032",NA,NA
"2960","20032",NA,NA
"2961","20032",NA,NA
"2962","20032",NA,NA
"2963","20032",NA,NA
"2964","20032",NA,NA
"2965","20032",NA,NA
"2966","20032",NA,NA
"2967","20032",NA,NA
"2968","20032",NA,NA
"2969","20032",NA,NA
"2970","20032",NA,NA
"2971","20032",NA,NA
"2972","20032",NA,NA
"2973","20032",NA,NA
"2974","20032",NA,NA
"2975","20032",NA,NA
"2976","20032",NA,NA
"2977","20032",NA,NA
"2978","20032",NA,NA
"2979","20032",NA,NA
"2980","20032",NA,NA
"2981","20032",NA,NA
"2982","20032",NA,NA
"2983","20032",NA,NA
"2984","20032",NA,NA
"2985","20032",NA,NA
"2986","20032",NA,NA
"2987","20032",NA,NA
"2988","20032",NA,NA
"2989","20032",NA,NA
"2990","20032",NA,NA
"2991","20032",NA,NA
"2992","20032",NA,NA
"2993","20032",NA,NA
"2994","20032",NA,NA
"2995","20032",NA,NA
"2996","20032",NA,NA
"2997","20032",NA,NA
"2998","20032",NA,NA
"2999","20032",NA,NA
"3000","20032",NA,NA
"3001","20032",NA,NA
"3002","20032",NA,NA
"3003","20032",NA,NA
"3004","20032",NA,NA
"3005","20032",NA,NA
"3006","20032",NA,NA
"3007","20032",NA,NA
"3008","20032",NA,NA
"3009","20032",1.843581303,2.040346138
"3010","20032",2.061943574,1.920560191
"3011","20032",1.682676225,2.032733344
"3012","20032",1.793577172,2.11109588
"3013","20032",1.826047253,2.267536112
"3014","20032",1.86912352,2.161837067
"3015","20032",1.839877752,1.903866481
"3016","20032",1.751246348,2.24308595
"3017","20032",1.706634482,1.858006094
"3018","20032",1.722885651,1.919615703
"3019","20032",1.779915966,1.973427052
"3020","20032",1.637450679,2.021468433
"3021","20032",2.013383683,2.244774398
"3022","20032",1.832103377,2.006308045
"3023","20032",1.778417819,1.928116786
"3024","20032",1.84390403,2.216779553
"3025","20032",1.849380148,2.212356916
